,ave_degree,width,height,average_curve,max_curve,name
0,85.27425604662922,0.5176380902050415,1.0,0.0,0.0,DONNA K MCNEESE-SMITH
1,81.75,0.25881904510252074,0.9996573249755573,0.0,0.0,RICHARD  STEEVES
2,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,FRIEDA R BUTLER
3,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,PAULA A LUSARDI
4,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,MARCIA S BOSEK
5,87.44342186310288,0.5176380902050415,0.9914448613738104,0.0,0.0,JUNE P YOUATT
6,86.96124691721232,0.5176380902050415,1.0,0.0,0.0,CHARLES M STANTON
7,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,ANNE G PERRY
8,83.75248626169467,0.25881904510252074,1.0,0.0,0.0,LOUISE H FLICK
9,80.00000000000001,0.25881904510252074,0.9961946980917455,0.0,0.0,CAROLYN C KEE
10,81.5625,0.25881904510252074,0.9994645874763657,0.0,0.0,BARBARA  THERRIEN
11,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,DEBORAH  OAKLEY
12,78.75,0.25881904510252074,0.9914448613738104,0.0,0.0,DEE M BALDWIN
13,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,MARY A MCDERMOTT
14,-82.50000000000001,0.25881904510252074,1.0,0.0,0.0,BARBARA A MUNJAS
15,90.0,0.5176380902050415,0.9986295347545738,0.0,0.0,ANNE  PERMALOFF
16,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,ELIZABETH  CHOI
17,85.88686488869261,0.5176380902050415,1.0,0.0,0.0,JANET  MEININGER
18,80.625,0.25881904510252074,0.9978589232386035,0.0,0.0,PATRICIA G BEARE
19,84.38104767405518,0.25881904510252074,1.0,0.0,0.0,DIANA  MORRIS
20,80.625,0.25881904510252074,0.9978589232386035,0.0,0.0,JULIE A FAIRMAN
21,80.625,0.25881904510252074,0.9978589232386035,0.0,0.0,JULIE A SOCHALSKI
22,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,VIRGINIA  MAIKLER
23,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,MARY L FISHER
24,90.0,0.5176380902050415,1.0,0.0,0.0,V R CARDOZIER
25,85.00636639382631,0.25881904510252074,1.0,0.0,0.0,SHIRLEY C LAFFREY
26,86.14105242414658,0.5176380902050415,1.0,0.0,0.0,TANYA  WILKINSON
27,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,TERRY  FULMER
28,90.0,0.5176380902050415,0.9659258262890683,0.0,0.0,ELAINE  CONGRESS
29,89.46317713754249,0.5176380902050415,1.0,0.0,0.0,CARLEEN H STOSKOPF
30,90.0,0.5176380902050415,0.9659258262890683,0.0,0.0,RICHARD L SOWELL
31,77.16995335104046,0.7588190451025207,1.831951230073507,0.0,0.0,DONNA K HATHAWAY
32,85.95675955907338,0.5176380902050415,1.0,0.0,0.0,ROBERT W MOTTA
33,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,SHARON  TELLEEN
34,78.76073984611513,0.5132096245851413,1.9828897227476208,0.000796437760650919,0.001592875521301838,MARY A HAUTMAN
35,86.61827422874856,0.5176380902050415,0.9999222924809749,0.0,0.0,PAMELA  HARQUAIL
36,80.00000000000001,0.25881904510252074,0.9961946980917455,0.0,0.0,ANN M SPELLBRING
37,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,NANCY  HOGAN
38,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,SUSAN J GROBE
39,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,KAY  AVANT
40,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,JAMES D VAIL
41,84.38104767405518,0.25881904510252074,1.0,0.0,0.0,MARY C SILVA
42,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,SUSAN K CHASE
43,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,SUSAN  DEAN-BAAR
44,86.98547558450471,0.5176380902050415,1.0,0.0,0.0,FRANCINE H HULTGREN
45,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,KATHY C RICHARDS
46,80.00000000000001,0.25881904510252074,0.9961946980917455,0.0,0.0,ELSIE E GULICK
47,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,REBECCA A SISSON
48,88.31873464532086,0.5176380902050415,1.0,0.0,0.0,BARBARA J DREW
49,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,GAIL B MALLOY
50,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,DOROTHEA  HAYS
51,87.46911743363202,0.5176380902050415,0.9978589232386035,0.0,0.0,MARTHA R ALLIGOOD
52,83.43886994972898,0.25881904510252074,1.0,0.0,0.0,BARBARA  DALY
53,86.20953809526887,0.5176380902050415,1.0,0.0,0.0,MAY  WYKLE
54,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,CLAIRE M ANDREWS
55,88.10984014281915,0.5176380902050415,1.0,0.0,0.0,DONNA  WHITSON
56,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,MADALINE  BARNES
57,78.75,0.25881904510252074,0.9914448613738104,0.0,0.0,MAUREEN  MCMULLEN
58,84.94374174950633,0.5176380902050415,0.9986295347545738,0.0,0.0,JAMES A FAIN
59,90.0,0.0,1.0,0.0,0.0,LINDA D OAKLEY
60,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,PATTI  HAMILTON
61,81.95814932111307,1.0176380902050415,1.831951230073507,0.00014480686557289497,0.0015928755213018447,LESLIE A HOFFMAN
