,ave_degree,width,height,average_curve,max_curve,name
0,90.0,0.5176380902050415,0.9659258262890683,0.0,0.0,RALPH L HOLLOWAY
1,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,RIPAN SINGH MALHI
2,81.0,0.25881904510252074,0.9986295347545738,0.0,0.0,DANIEL  SCHMITT
3,87.48148698564206,0.5176380902050415,1.0,0.0,0.0,MICHAEL L FORMAN
4,-89.59629909104335,0.5176380902050415,1.9873456655706951,0.00016284886222853236,0.0015928755213018447,FERNANDO  CORONIL
5,80.627010128228,0.26105238444010315,1.9828897227476208,0.0,0.0,NATHANIEL J DOMINY
6,-75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,JUNICHIRO  ITANI
7,-79.03801248846942,1.0176380902050415,1.9659258262890682,0.0006768426011631414,0.0015928755213018512,KATHARINE  MILTON
8,75.0,0.7588190451025207,1.9659258262890682,0.0006632664825752891,0.0015928755213018447,CLAUD A BRAMBLETT
9,78.75,0.25881904510252074,0.9914448613738104,0.0,0.0,WILLIAM C MCGREW
10,76.30559222646413,0.7588190451025207,1.9659258262890682,0.0005759448009148076,0.0015928755213018512,TONA J HANGEN
11,85.5644823193629,0.5176380902050415,1.0,0.0,0.0,JANE H HILL
12,-75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,RICHARD E BODMER
13,76.157058881941,0.7588190451025207,1.9659258262890682,0.0007430685668329739,0.0015928755213018512,IVES  GODDARD
14,-69.23923306362266,1.8353204885017989,4.548275523216694,0.07776116009899088,0.15552232019798176,EDUARD  SACHAU
15,-85.8802930962122,1.0176380902050415,1.9659258262890682,0.0003185751042603702,0.0015928755213018512,ERIC  DELSON
16,89.44636431804798,0.5176380902050415,1.9767771354883794,0.00019910944016272974,0.001592875521301838,TERRY  HARRISON
17,90.0,0.5176380902050415,0.9659258262890683,0.0,0.0,GAIL E KENNEDY
18,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,GEOFFREY E BRASWELL
19,-79.24543943096654,1.0176380902050415,1.9659258262890682,0.000477419427151017,0.0015928755213018512,ESTHER  GOODY
20,-76.88104767405518,0.5132096245851413,1.915324393885097,0.001592875521301838,0.001592875521301838,ALBION WOODBURY SMALL
21,70.01276527436752,0.7588190451025207,1.831951230073507,0.0015928755213018447,0.0015928755213018447,SARA  RANDALL
22,70.01276527436752,0.7588190451025207,1.831951230073507,0.0015928755213018447,0.0015928755213018447,GEOFFREY AINSWORTH HARRISON
23,-84.15341116171484,1.0176380902050415,1.9914448613738105,0.0003760236673128556,0.0015928755213018447,DOUGLAS  ANDERSON
24,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,SHEPARD KRECH III
25,90.0,0.5176380902050415,0.9659258262890683,0.0,0.0,F STUART CHAPIN III
26,86.56301467056986,0.5176380902050415,0.9994645874763657,0.0,0.0,DAVID  KERTZER
27,-78.75,0.25881904510252074,0.9914448613738104,0.0,0.0,ROBERT  PREUCEL
28,78.75,0.25881904510252074,0.9914448613738104,0.0,0.0,PATRICIA E RUBERTONE
29,90.0,0.5176380902050415,0.9659258262890683,0.0,0.0,DANIEL JORDAN SMITH
30,78.75,0.25881904510252074,0.9914448613738104,0.0,0.0,KAY  WARREN
31,88.73763034524686,0.5176380902050415,1.0,0.0,0.0,ANN S ANAGNOST
32,80.00000000000001,0.25881904510252074,0.9961946980917455,0.0,0.0,LAADA  BILANIUK
33,87.44342186310288,0.5176380902050415,0.9914448613738104,0.0,0.0,RACHEL R CHAPMAN
34,81.0,0.25881904510252074,0.9986295347545738,0.0,0.0,BETTINA SHELL DUNCAN
35,-78.75,0.25881904510252074,0.9914448613738104,0.0,0.0,JAMES K FEATHERS
36,88.48133289297716,0.5176380902050415,1.0,0.0,0.0,BEN  FITZHUGH
37,-75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,STEVEN M GOODREAU
38,-86.9851743339621,1.2764571353075622,2.797877056362575,0.005496837036455714,0.10284702817135671,DONALD K GRAYSON
39,90.0,0.5176380902050415,0.9659258262890683,0.0,0.0,DANIEL J HOFFMAN
40,90.0,0.0,1.0,0.0,0.0,DARRYL  HOLMAN
41,82.50000000000001,0.25881904510252074,1.0,0.0,0.0,CELIA  LOWE
42,-75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,KATHLEEN  O'CONNOR
43,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,DEVON G PENA
44,90.0,0.5176380902050415,0.9914448613738104,0.0,0.0,JULIE K STEIN
45,90.0,0.0,1.0,0.0,0.0,JANELLE S TAYLOR
46,70.50928466245719,0.7588190451025207,1.8898053588003552,0.00019846196321201122,0.00019846196321201122,GERALD G ECK
47,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,JAFARI S ALLEN
48,-82.48112521767533,1.0176380902050415,1.9659258262890682,0.000530958507100617,0.0015928755213018512,RICHARD G BRIBIESCAS
49,-72.8346914529514,1.553600162842283,4.808589299155303,0.05242006033418522,0.12831952871489552,HAROLD  CONKLIN
50,84.59115650703554,0.5176380902050415,0.9990482215818578,0.0,0.0,KATHRYN  DUDLEY
51,85.43926806768745,0.5176380902050415,0.9978589232386035,0.0,0.0,FRANK  HOLE
52,75.0,0.25881904510252074,0.9659258262890683,0.0,0.0,MARCIA  INHORN
53,90.0,0.5176380902050415,1.0,0.0,0.0,ENRIQUE  MAYER
54,-86.18669809859479,0.5176380902050415,0.9961946980917455,0.0,0.0,RODERICK  MCINTOSH
55,87.44342186310288,0.5176380902050415,0.9914448613738104,0.0,0.0,ERIC  SARGIS
